"Station.number";"Catchment.area";"Station.level";"Factors.affecting.runoff";"Mean.GDF";"Maximum.GDF";"Q95";"Q70";"Q50";"Q10";"Base.flow.index";"QMED";"Start.of.peak.flow.record";"End.of.peak.flow.record";"Minimum.altitude";"X50.percentile.altitude";"X90.percentile.altitude";"Maximum.altitude";"SAAR.1961.1990..mm.";"SAAR.1941.1970..mm.";"ALTBAR..m.";"ASPBAR..Â..";"ASPVAR..Â..";"BFIHOST....";"CENTROID.easting..m.";"CENTROID.northing..m.";"DPLBAR..km.";"DPSBAR..m.km.";"FARL";"FPDBAR..m.";"FPEXT";"FPLOC..m.";"IH.DTM.area..kmÂ².";"IH.DTM.height..m.";"LDP..km.";"PROPWET";"SPRHOST....";"URBCON1990";"URBCON2000";"URBEXT1990";"URBEXT2000";"URBLOC1990";"URBLOC2000";"N_couple";"Distance"
"84019";"130";"13";"36";"2.4";"93";"0.48";"0.91";"1.4";"5.4";"0.46";"38";"1962";;"14";"150";"230";"300";"970";"930";"150";"250";"0.23";"0.33";;;"19";"50";"0.92";"0.66";"0.073";"0.88";"130";"14";"38";"0.58";"42";"0.78";"0.88";"0.1";"0.15";"0.71";"0.71";"9525";"66.47930976"
"20001";"310";"17";"3";"2.9";"100";"0.58";"1.1";"1.8";"5.9";"0.53";"58";"1958";;"17";"160";"320";"530";"710";"730";"170";"3";"0.25";"0.49";;;"26";"70";"0.99";"0.4";"0.05";"0.87";"310";"17";"43";"0.43";"35";;"0.77";"0.0035";"0.0072";;"0.65";"10189";"15.66478132"
"20005";"93";"71";"17";"0.95";"49";"0.18";"0.33";"0.54";"1.9";"0.48";"18";"1962";;"72";"220";"350";"500";"760";"800";"230";"350";"0.36";"0.54";;;"11";"76";"0.99";"0.25";"0.03";"0.89";"93";"72";"22";"0.43";"32";;;"0.001";"2e-04";;;"10189";"15.66478132"
"20003";"160";"69";"15";"1.5";"60";"0.28";"0.53";"0.84";"3";"0.49";"35";"1962";;"70";"180";"320";"500";"720";"760";"200";"5";"0.26";"0.52";;;"11";"66";"0.99";"0.34";"0.045";"0.83";"160";"70";"23";"0.43";"34";;;"0.0026";"0.0045";;;"10930";"0.188385095"
"20005";"93";"71";"17";"0.95";"49";"0.18";"0.33";"0.54";"1.9";"0.48";"18";"1962";;"72";"220";"350";"500";"760";"800";"230";"350";"0.36";"0.54";;;"11";"76";"0.99";"0.25";"0.03";"0.89";"93";"72";"22";"0.43";"32";;;"0.001";"2e-04";;;"10930";"0.188385095"
"20005";"93";"71";"17";"0.95";"49";"0.18";"0.33";"0.54";"1.9";"0.48";"18";"1962";;"72";"220";"350";"500";"760";"800";"230";"350";"0.36";"0.54";;;"11";"76";"0.99";"0.25";"0.03";"0.89";"93";"72";"22";"0.43";"32";;;"0.001";"2e-04";;;"11455";"356.8124924"
"54012";"850";"45";"8";"6.8";"56";"2.3";"3.6";"4.9";"13";"0.7";"36";"1959";;"46";"89";"130";"390";"690";"720";"93";"240";"0.04";"0.62";;;"30";"28";"0.97";"1.2";"0.16";"0.98";"850";"47";"54";"0.34";"29";"0.62";"0.8";"0.02";"0.029";"0.77";"0.74";"11455";"356.8124924"
"21003";"690";"160";"53";"16";"310";"3.5";"6.7";"10";"35";"0.55";"180";"1939";;"160";"320";"540";"840";"1100";"1200";"360";"25";"0.05";"0.52";;;"25";"180";"0.97";"0.61";"0.051";"0.85";"700";"160";"50";"0.56";"37";;;"0.0019";"0.0025";;;"16873";"5.232530512"
"21005";"370";"170";"53";"9.7";"190";"2.1";"4";"6.1";"21";"0.54";"120";"1961";;"170";"360";"580";"840";"1300";"1300";"380";"340";"0.08";"0.51";;;"24";"200";"0.96";"0.62";"0.048";"0.79";"380";"170";"43";"0.66";"38";;;"8e-04";"0.0016";;;"16873";"5.232530512"
"21003";"690";"160";"53";"16";"310";"3.5";"6.7";"10";"35";"0.55";"180";"1939";;"160";"320";"540";"840";"1100";"1200";"360";"25";"0.05";"0.52";;;"25";"180";"0.97";"0.61";"0.051";"0.85";"700";"160";"50";"0.56";"37";;;"0.0019";"0.0025";;;"16874";"24.91181646"
"21006";"1500";"95";"53";"38";"650";"7.2";"15";"24";"82";"0.5";"400";"1961";;"94";"340";"530";"840";"1200";"1200";"360";"77";"0.07";"0.5";;;"44";"190";"0.96";"0.65";"0.044";"0.94";"1500";"94";"84";"0.58";"38";;;"0.0021";"0.0023";;;"16874";"24.91181646"
"21003";"690";"160";"53";"16";"310";"3.5";"6.7";"10";"35";"0.55";"180";"1939";;"160";"320";"540";"840";"1100";"1200";"360";"25";"0.05";"0.52";;;"25";"180";"0.97";"0.61";"0.051";"0.85";"700";"160";"50";"0.56";"37";;;"0.0019";"0.0025";;;"16875";"24.27091627"
"21007";"500";"99";"43";"15";"300";"2.1";"5.3";"9.1";"35";"0.4";"240";"1961";;"100";"370";"530";"840";"1300";"1400";"370";"94";"0.13";"0.44";;;"31";"190";"0.93";"0.65";"0.039";"0.77";"500";"100";"55";"0.67";"42";;;"0.002";"0.0018";;;"16875";"24.27091627"
"21003";"690";"160";"53";"16";"310";"3.5";"6.7";"10";"35";"0.55";"180";"1939";;"160";"320";"540";"840";"1100";"1200";"360";"25";"0.05";"0.52";;;"25";"180";"0.97";"0.61";"0.051";"0.85";"700";"160";"50";"0.56";"37";;;"0.0019";"0.0025";;;"16878";"33.95228392"
"21010";"2100";"67";"53";"43";"610";"8";"18";"29";"93";"0.52";;;;"67";"320";"500";"840";"1100";"1100";"340";"96";"0.09";"0.51";;;"51";"170";"0.97";"0.62";"0.043";"0.94";"2100";"67";"100";"0.51";"37";;;"0.0028";"0.003";;;"16878";"33.95228392"
"21003";"690";"160";"53";"16";"310";"3.5";"6.7";"10";"35";"0.55";"180";"1939";;"160";"320";"540";"840";"1100";"1200";"360";"25";"0.05";"0.52";;;"25";"180";"0.97";"0.61";"0.051";"0.85";"700";"160";"50";"0.56";"37";;;"0.0019";"0.0025";;;"17073";"516.6173471"
"39004";"120";"33";"6";"0.19";"2.1";"0.023";"0.1";"0.16";"0.35";"0.79";"4.9";"1936";"2013";"32";"150";"200";"270";"760";"770";"150";"350";"0.28";"0.85";;;"14";"75";"0.99";"0.2";"0.032";"0.77";"120";"32";"24";"0.33";"17";"0.69";"0.84";"0.14";"0.23";"0.63";"0.73";"17073";"516.6173471"
"21003";"690";"160";"53";"16";"310";"3.5";"6.7";"10";"35";"0.55";"180";"1939";;"160";"320";"540";"840";"1100";"1200";"360";"25";"0.05";"0.52";;;"25";"180";"0.97";"0.61";"0.051";"0.85";"700";"160";"50";"0.56";"37";;;"0.0019";"0.0025";;;"17083";"442.4504793"
"39020";"110";"100";"7";"1.4";"7.3";"0.4";"0.68";"1.1";"2.7";"0.93";"3.6";"1963";;"99";"190";"260";"330";"820";"820";"200";"150";"0.18";"0.86";;;"20";"77";"0.97";"0.26";"0.029";"0.8";"110";"99";"36";"0.33";"12";"0.4";"0.5";"0.01";"0.0065";"1";"0.96";"17083";"442.4504793"
"21003";"690";"160";"53";"16";"310";"3.5";"6.7";"10";"35";"0.55";"180";"1939";;"160";"320";"540";"840";"1100";"1200";"360";"25";"0.05";"0.52";;;"25";"180";"0.97";"0.61";"0.051";"0.85";"700";"160";"50";"0.56";"37";;;"0.0019";"0.0025";;;"17321";"64.31453107"
"79002";"800";"20";"63";"28";"470";"3";"8.6";"16";"69";"0.39";"450";"1957";;"21";"290";"470";"720";"1500";"1500";"290";"85";"0.04";"0.43";;;"41";"160";"0.99";"0.84";"0.05";"0.86";"800";"21";"80";"0.67";"42";;;"0.0013";"0.0023";;;"17321";"64.31453107"
"21003";"690";"160";"53";"16";"310";"3.5";"6.7";"10";"35";"0.55";"180";"1939";;"160";"320";"540";"840";"1100";"1200";"360";"25";"0.05";"0.52";;;"25";"180";"0.97";"0.61";"0.051";"0.85";"700";"160";"50";"0.56";"37";;;"0.0019";"0.0025";;;"17322";"63.47811471"
"79003";"160";"170";"53";"5.9";"140";"0.38";"1.3";"2.5";"16";"0.28";"71";"1959";;"170";"310";"490";"700";"1500";"1600";"330";"360";"0.16";"0.36";;;"16";"120";"0.97";"0.91";"0.067";"0.78";"150";"170";"29";"0.63";"45";;;"0.0017";"0.0029";;;"17322";"63.47811471"
"21003";"690";"160";"53";"16";"310";"3.5";"6.7";"10";"35";"0.55";"180";"1939";;"160";"320";"540";"840";"1100";"1200";"360";"25";"0.05";"0.52";;;"25";"180";"0.97";"0.61";"0.051";"0.85";"700";"160";"50";"0.56";"37";;;"0.0019";"0.0025";;;"17340";"76.36227252"
"84001";"340";"27";"2";"8.7";"180";"1.6";"3.2";"5.1";"20";"0.42";"81";"1946";;"27";"90";"330";"580";"1300";"1300";"140";"170";"0.12";"0.41";;;"21";"78";"0.95";"1.3";"0.11";"0.86";"340";"27";"38";"0.58";"41";"0.78";"0.85";"0.06";"0.066";"0.82";"0.89";"17340";"76.36227252"
"21003";"690";"160";"53";"16";"310";"3.5";"6.7";"10";"35";"0.55";"180";"1939";;"160";"320";"540";"840";"1100";"1200";"360";"25";"0.05";"0.52";;;"25";"180";"0.97";"0.61";"0.051";"0.85";"700";"160";"50";"0.56";"37";;;"0.0019";"0.0025";;;"17341";"42.63250881"
"84003";"1100";"52";"14";"29";"490";"5.5";"11";"18";"65";"0.5";"270";"1956";;"53";"300";"460";"750";"1200";"1200";"320";"22";"0.05";"0.45";;;"48";"120";"0.97";"0.85";"0.065";"0.82";"1100";"53";"95";"0.6";"42";;;"0.0019";"0.0039";;;"17341";"42.63250881"
"21003";"690";"160";"53";"16";"310";"3.5";"6.7";"10";"35";"0.55";"180";"1939";;"160";"320";"540";"840";"1100";"1200";"360";"25";"0.05";"0.52";;;"25";"180";"0.97";"0.61";"0.051";"0.85";"700";"160";"50";"0.56";"37";;;"0.0019";"0.0025";;;"17342";"33.07783159"
"84004";"740";"180";"1";"20";"300";"3.8";"8.1";"12";"44";"0.51";"200";"1955";;"180";"330";"490";"750";"1200";"1200";"340";"360";"0.05";"0.46";;;"43";"140";"0.96";"0.88";"0.063";"0.75";"740";"180";"78";"0.6";"43";;;"0.0011";"0.0021";;;"17342";"33.07783159"
"21003";"690";"160";"53";"16";"310";"3.5";"6.7";"10";"35";"0.55";"180";"1939";;"160";"320";"540";"840";"1100";"1200";"360";"25";"0.05";"0.52";;;"25";"180";"0.97";"0.61";"0.051";"0.85";"700";"160";"50";"0.56";"37";;;"0.0019";"0.0025";;;"17343";"58.22833384"
"84005";"1700";"18";"14";"44";"680";"7.9";"15";"25";"100";"0.44";"380";"1956";;"17";"260";"430";"750";"1100";"1200";"280";"7";"0.07";"0.42";;;"57";"97";"0.96";"0.84";"0.064";"0.88";"1700";"17";"120";"0.59";"42";"0.7";"0.82";"0.013";"0.018";"0.27";"0.32";"17343";"58.22833384"
"21005";"370";"170";"53";"9.7";"190";"2.1";"4";"6.1";"21";"0.54";"120";"1961";;"170";"360";"580";"840";"1300";"1300";"380";"340";"0.08";"0.51";;;"24";"200";"0.96";"0.62";"0.048";"0.79";"380";"170";"43";"0.66";"38";;;"8e-04";"0.0016";;;"17360";"29.92185758"
"21006";"1500";"95";"53";"38";"650";"7.2";"15";"24";"82";"0.5";"400";"1961";;"94";"340";"530";"840";"1200";"1200";"360";"77";"0.07";"0.5";;;"44";"190";"0.96";"0.65";"0.044";"0.94";"1500";"94";"84";"0.58";"38";;;"0.0021";"0.0023";;;"17360";"29.92185758"
"21005";"370";"170";"53";"9.7";"190";"2.1";"4";"6.1";"21";"0.54";"120";"1961";;"170";"360";"580";"840";"1300";"1300";"380";"340";"0.08";"0.51";;;"24";"200";"0.96";"0.62";"0.048";"0.79";"380";"170";"43";"0.66";"38";;;"8e-04";"0.0016";;;"17361";"29.14617931"
"21007";"500";"99";"43";"15";"300";"2.1";"5.3";"9.1";"35";"0.4";"240";"1961";;"100";"370";"530";"840";"1300";"1400";"370";"94";"0.13";"0.44";;;"31";"190";"0.93";"0.65";"0.039";"0.77";"500";"100";"55";"0.67";"42";;;"0.002";"0.0018";;;"17361";"29.14617931"
"21005";"370";"170";"53";"9.7";"190";"2.1";"4";"6.1";"21";"0.54";"120";"1961";;"170";"360";"580";"840";"1300";"1300";"380";"340";"0.08";"0.51";;;"24";"200";"0.96";"0.62";"0.048";"0.79";"380";"170";"43";"0.66";"38";;;"8e-04";"0.0016";;;"17779";"58.66922941"
"79003";"160";"170";"53";"5.9";"140";"0.38";"1.3";"2.5";"16";"0.28";"71";"1959";;"170";"310";"490";"700";"1500";"1600";"330";"360";"0.16";"0.36";;;"16";"120";"0.97";"0.91";"0.067";"0.78";"150";"170";"29";"0.63";"45";;;"0.0017";"0.0029";;;"17779";"58.66922941"
"21005";"370";"170";"53";"9.7";"190";"2.1";"4";"6.1";"21";"0.54";"120";"1961";;"170";"360";"580";"840";"1300";"1300";"380";"340";"0.08";"0.51";;;"24";"200";"0.96";"0.62";"0.048";"0.79";"380";"170";"43";"0.66";"38";;;"8e-04";"0.0016";;;"17799";"27.89247743"
"84004";"740";"180";"1";"20";"300";"3.8";"8.1";"12";"44";"0.51";"200";"1955";;"180";"330";"490";"750";"1200";"1200";"340";"360";"0.05";"0.46";;;"43";"140";"0.96";"0.88";"0.063";"0.75";"740";"180";"78";"0.6";"43";;;"0.0011";"0.0021";;;"17799";"27.89247743"
"21006";"1500";"95";"53";"38";"650";"7.2";"15";"24";"82";"0.5";"400";"1961";;"94";"340";"530";"840";"1200";"1200";"360";"77";"0.07";"0.5";;;"44";"190";"0.96";"0.65";"0.044";"0.94";"1500";"94";"84";"0.58";"38";;;"0.0021";"0.0023";;;"17816";"2.243390048"
"21007";"500";"99";"43";"15";"300";"2.1";"5.3";"9.1";"35";"0.4";"240";"1961";;"100";"370";"530";"840";"1300";"1400";"370";"94";"0.13";"0.44";;;"31";"190";"0.93";"0.65";"0.039";"0.77";"500";"100";"55";"0.67";"42";;;"0.002";"0.0018";;;"17816";"2.243390048"
"21006";"1500";"95";"53";"38";"650";"7.2";"15";"24";"82";"0.5";"400";"1961";;"94";"340";"530";"840";"1200";"1200";"360";"77";"0.07";"0.5";;;"44";"190";"0.96";"0.65";"0.044";"0.94";"1500";"94";"84";"0.58";"38";;;"0.0021";"0.0023";;;"17817";"21.10001909"
"21008";"1100";"43";"17";"21";"600";"2.9";"7.2";"12";"47";"0.45";"350";"1960";;"43";"240";"350";"610";"940";"1000";"240";"33";"0.13";"0.46";;;"34";"120";"0.99";"0.61";"0.046";"0.8";"1100";"43";"63";"0.57";"43";;;"0.0025";"0.0036";;;"17817";"21.10001909"
"21006";"1500";"95";"53";"38";"650";"7.2";"15";"24";"82";"0.5";"400";"1961";;"94";"340";"530";"840";"1200";"1200";"360";"77";"0.07";"0.5";;;"44";"190";"0.96";"0.65";"0.044";"0.94";"1500";"94";"84";"0.58";"38";;;"0.0021";"0.0023";;;"17826";"28.3499789"
"21019";"62";"200";"18";"1.7";"28";"0.31";"0.7";"1.1";"3.6";"0.59";"26";"1968";;"200";"460";"650";"820";"1300";"1500";"460";"10";"0.17";"0.48";;;"7.7";"270";"1";"0.43";"0.031";"0.56";"60";"200";"14";"0.72";"41";;;"0";"0";;;"17826";"28.3499789"
"21006";"1500";"95";"53";"38";"650";"7.2";"15";"24";"82";"0.5";"400";"1961";;"94";"340";"530";"840";"1200";"1200";"360";"77";"0.07";"0.5";;;"44";"190";"0.96";"0.65";"0.044";"0.94";"1500";"94";"84";"0.58";"38";;;"0.0021";"0.0023";;;"17986";"476.4352611"
"37014";"95";"41";"11";"0.52";"17";"0.026";"0.065";"0.14";"1.2";"0.34";"11";"1963";;"41";"75";"94";"110";"600";"610";"76";"130";"0.17";"0.4";;;"16";"18";"0.99";"0.78";"0.11";"1";"93";"41";"31";"0.31";"46";"0.41";"0.57";"0.0086";"0.0076";"0.98";"1.1";"17986";"476.4352611"
"21006";"1500";"95";"53";"38";"650";"7.2";"15";"24";"82";"0.5";"400";"1961";;"94";"340";"530";"840";"1200";"1200";"360";"77";"0.07";"0.5";;;"44";"190";"0.96";"0.65";"0.044";"0.94";"1500";"94";"84";"0.58";"38";;;"0.0021";"0.0023";;;"18019";"431.8271071"
"39020";"110";"100";"7";"1.4";"7.3";"0.4";"0.68";"1.1";"2.7";"0.93";"3.6";"1963";;"99";"190";"260";"330";"820";"820";"200";"150";"0.18";"0.86";;;"20";"77";"0.97";"0.26";"0.029";"0.8";"110";"99";"36";"0.33";"12";"0.4";"0.5";"0.01";"0.0065";"1";"0.96";"18019";"431.8271071"
"21006";"1500";"95";"53";"38";"650";"7.2";"15";"24";"82";"0.5";"400";"1961";;"94";"340";"530";"840";"1200";"1200";"360";"77";"0.07";"0.5";;;"44";"190";"0.96";"0.65";"0.044";"0.94";"1500";"94";"84";"0.58";"38";;;"0.0021";"0.0023";;;"18069";"496.4816069"
"43005";"320";"67";"6";"3.5";"25";"1.1";"1.9";"2.7";"6.8";"0.91";"11";"1965";;"66";"130";"180";"290";"740";"770";"140";"180";"0.16";"0.9";;;"27";"51";"1";"0.43";"0.071";"1.1";"330";"66";"48";"0.34";"11";"0.54";"0.76";"0.015";"0.013";"0.94";"0.79";"18069";"496.4816069"
"21006";"1500";"95";"53";"38";"650";"7.2";"15";"24";"82";"0.5";"400";"1961";;"94";"340";"530";"840";"1200";"1200";"360";"77";"0.07";"0.5";;;"44";"190";"0.96";"0.65";"0.044";"0.94";"1500";"94";"84";"0.58";"38";;;"0.0021";"0.0023";;;"18268";"67.37882155"
"84003";"1100";"52";"14";"29";"490";"5.5";"11";"18";"65";"0.5";"270";"1956";;"53";"300";"460";"750";"1200";"1200";"320";"22";"0.05";"0.45";;;"48";"120";"0.97";"0.85";"0.065";"0.82";"1100";"53";"95";"0.6";"42";;;"0.0019";"0.0039";;;"18268";"67.37882155"
"21006";"1500";"95";"53";"38";"650";"7.2";"15";"24";"82";"0.5";"400";"1961";;"94";"340";"530";"840";"1200";"1200";"360";"77";"0.07";"0.5";;;"44";"190";"0.96";"0.65";"0.044";"0.94";"1500";"94";"84";"0.58";"38";;;"0.0021";"0.0023";;;"18269";"57.71066787"
"84004";"740";"180";"1";"20";"300";"3.8";"8.1";"12";"44";"0.51";"200";"1955";;"180";"330";"490";"750";"1200";"1200";"340";"360";"0.05";"0.46";;;"43";"140";"0.96";"0.88";"0.063";"0.75";"740";"180";"78";"0.6";"43";;;"0.0011";"0.0021";;;"18269";"57.71066787"
"21007";"500";"99";"43";"15";"300";"2.1";"5.3";"9.1";"35";"0.4";"240";"1961";;"100";"370";"530";"840";"1300";"1400";"370";"94";"0.13";"0.44";;;"31";"190";"0.93";"0.65";"0.039";"0.77";"500";"100";"55";"0.67";"42";;;"0.002";"0.0018";;;"18286";"21.96497"
"21008";"1100";"43";"17";"21";"600";"2.9";"7.2";"12";"47";"0.45";"350";"1960";;"43";"240";"350";"610";"940";"1000";"240";"33";"0.13";"0.46";;;"34";"120";"0.99";"0.61";"0.046";"0.8";"1100";"43";"63";"0.57";"43";;;"0.0025";"0.0036";;;"18286";"21.96497"
"21007";"500";"99";"43";"15";"300";"2.1";"5.3";"9.1";"35";"0.4";"240";"1961";;"100";"370";"530";"840";"1300";"1400";"370";"94";"0.13";"0.44";;;"31";"190";"0.93";"0.65";"0.039";"0.77";"500";"100";"55";"0.67";"42";;;"0.002";"0.0018";;;"18510";"494.8194431"
"43005";"320";"67";"6";"3.5";"25";"1.1";"1.9";"2.7";"6.8";"0.91";"11";"1965";;"66";"130";"180";"290";"740";"770";"140";"180";"0.16";"0.9";;;"27";"51";"1";"0.43";"0.071";"1.1";"330";"66";"48";"0.34";"11";"0.54";"0.76";"0.015";"0.013";"0.94";"0.79";"18510";"494.8194431"
"21007";"500";"99";"43";"15";"300";"2.1";"5.3";"9.1";"35";"0.4";"240";"1961";;"100";"370";"530";"840";"1300";"1400";"370";"94";"0.13";"0.44";;;"31";"190";"0.93";"0.65";"0.039";"0.77";"500";"100";"55";"0.67";"42";;;"0.002";"0.0018";;;"18662";"74.87027875"
"76002";"1400";"18";"53";"34";"730";"6.8";"14";"21";"73";"0.5";"410";"1959";"1998";"18";"240";"530";"950";"1300";"1300";"280";"330";"0.08";"0.51";;;"63";"120";"0.95";"0.97";"0.062";"0.92";"1400";"19";"110";"0.65";"37";;;"0.0028";"0.005";;;"18662";"74.87027875"
"21007";"500";"99";"43";"15";"300";"2.1";"5.3";"9.1";"35";"0.4";"240";"1961";;"100";"370";"530";"840";"1300";"1400";"370";"94";"0.13";"0.44";;;"31";"190";"0.93";"0.65";"0.039";"0.77";"500";"100";"55";"0.67";"42";;;"0.002";"0.0018";;;"18673";"60.53684901"
"78004";"76";"54";"17";"2.9";"66";"0.15";"0.63";"1.3";"7.4";"0.27";"78";"1960";;"54";"240";"380";"660";"1500";"1600";"240";"110";"0.31";"0.43";;;"16";"99";"1";"0.77";"0.06";"0.69";"76";"54";"28";"0.62";"44";;;"1e-04";"2e-04";;;"18673";"60.53684901"
"21007";"500";"99";"43";"15";"300";"2.1";"5.3";"9.1";"35";"0.4";"240";"1961";;"100";"370";"530";"840";"1300";"1400";"370";"94";"0.13";"0.44";;;"31";"190";"0.93";"0.65";"0.039";"0.77";"500";"100";"55";"0.67";"42";;;"0.002";"0.0018";;;"18693";"66.48566217"
"84003";"1100";"52";"14";"29";"490";"5.5";"11";"18";"65";"0.5";"270";"1956";;"53";"300";"460";"750";"1200";"1200";"320";"22";"0.05";"0.45";;;"48";"120";"0.97";"0.85";"0.065";"0.82";"1100";"53";"95";"0.6";"42";;;"0.0019";"0.0039";;;"18693";"66.48566217"
"21007";"500";"99";"43";"15";"300";"2.1";"5.3";"9.1";"35";"0.4";"240";"1961";;"100";"370";"530";"840";"1300";"1400";"370";"94";"0.13";"0.44";;;"31";"190";"0.93";"0.65";"0.039";"0.77";"500";"100";"55";"0.67";"42";;;"0.002";"0.0018";;;"18694";"56.77844709"
"84004";"740";"180";"1";"20";"300";"3.8";"8.1";"12";"44";"0.51";"200";"1955";;"180";"330";"490";"750";"1200";"1200";"340";"360";"0.05";"0.46";;;"43";"140";"0.96";"0.88";"0.063";"0.75";"740";"180";"78";"0.6";"43";;;"0.0011";"0.0021";;;"18694";"56.77844709"
"21008";"1100";"43";"17";"21";"600";"2.9";"7.2";"12";"47";"0.45";"350";"1960";;"43";"240";"350";"610";"940";"1000";"240";"33";"0.13";"0.46";;;"34";"120";"0.99";"0.61";"0.046";"0.8";"1100";"43";"63";"0.57";"43";;;"0.0025";"0.0036";;;"18711";"27.7839161"
"21009";"4400";"4.3";"53";"82";"1300";"15";"33";"54";"180";"0.52";"820";"1960";;"4.6";"260";"450";"840";"960";"1000";"260";"67";"0.1";"0.49";;;"81";"140";"0.98";"0.7";"0.054";"0.85";"4400";"4.6";"150";"0.49";"39";;;"0.0024";"0.0032";;;"18711";"27.7839161"
"21008";"1100";"43";"17";"21";"600";"2.9";"7.2";"12";"47";"0.45";"350";"1960";;"43";"240";"350";"610";"940";"1000";"240";"33";"0.13";"0.46";;;"34";"120";"0.99";"0.61";"0.046";"0.8";"1100";"43";"63";"0.57";"43";;;"0.0025";"0.0036";;;"18714";"21.73265867"
"21012";"320";"90";"17";"9";"290";"1";"2.9";"5.1";"21";"0.42";"190";"1963";;"89";"280";"390";"610";"1100";"1200";"280";"58";"0.13";"0.43";;;"19";"150";"0.99";"0.45";"0.032";"0.8";"320";"89";"34";"0.59";"44";"0.76";"0.81";"0.0061";"0.0071";"0.18";"0.24";"18714";"21.73265867"
"21009";"4400";"4.3";"53";"82";"1300";"15";"33";"54";"180";"0.52";"820";"1960";;"4.6";"260";"450";"840";"960";"1000";"260";"67";"0.1";"0.49";;;"81";"140";"0.98";"0.7";"0.054";"0.85";"4400";"4.6";"150";"0.49";"39";;;"0.0024";"0.0032";;;"19169";"138.7876189"
"25001";"820";"37";"71";"18";"440";"2.1";"5";"9.3";"44";"0.34";"390";"1956";;"36";"370";"610";"880";"1100";"1200";"360";"110";"0.21";"0.35";;;"46";"82";"0.94";"0.72";"0.053";"0.74";"850";"36";"86";"0.54";"47";;;"0.0029";"0.0045";;;"19169";"138.7876189"
"21009";"4400";"4.3";"53";"82";"1300";"15";"33";"54";"180";"0.52";"820";"1960";;"4.6";"260";"450";"840";"960";"1000";"260";"67";"0.1";"0.49";;;"81";"140";"0.98";"0.7";"0.054";"0.85";"4400";"4.6";"150";"0.49";"39";;;"0.0024";"0.0032";;;"19552";"106.3646799"
"84003";"1100";"52";"14";"29";"490";"5.5";"11";"18";"65";"0.5";"270";"1956";;"53";"300";"460";"750";"1200";"1200";"320";"22";"0.05";"0.45";;;"48";"120";"0.97";"0.85";"0.065";"0.82";"1100";"53";"95";"0.6";"42";;;"0.0019";"0.0039";;;"19552";"106.3646799"
"21009";"4400";"4.3";"53";"82";"1300";"15";"33";"54";"180";"0.52";"820";"1960";;"4.6";"260";"450";"840";"960";"1000";"260";"67";"0.1";"0.49";;;"81";"140";"0.98";"0.7";"0.054";"0.85";"4400";"4.6";"150";"0.49";"39";;;"0.0024";"0.0032";;;"19553";"97.17587436"
"84004";"740";"180";"1";"20";"300";"3.8";"8.1";"12";"44";"0.51";"200";"1955";;"180";"330";"490";"750";"1200";"1200";"340";"360";"0.05";"0.46";;;"43";"140";"0.96";"0.88";"0.063";"0.75";"740";"180";"78";"0.6";"43";;;"0.0011";"0.0021";;;"19553";"97.17587436"
"21012";"320";"90";"17";"9";"290";"1";"2.9";"5.1";"21";"0.42";"190";"1963";;"89";"280";"390";"610";"1100";"1200";"280";"58";"0.13";"0.43";;;"19";"150";"0.99";"0.45";"0.032";"0.8";"320";"89";"34";"0.59";"44";"0.76";"0.81";"0.0061";"0.0071";"0.18";"0.24";"20278";"46.04238768"
"77001";"840";"14";"17";"26";"720";"3.3";"8.1";"14";"61";"0.37";"640";"1961";"2003";"15";"270";"410";"690";"1400";"1400";"270";"190";"0.14";"0.37";;;"36";"150";"1";"0.62";"0.037";"0.86";"850";"15";"66";"0.61";"45";;;"6e-04";"9e-04";;;"20278";"46.04238768"
"22001";"570";"5.2";"17";"8.7";"390";"1.2";"2.7";"4.7";"19";"0.44";"150";"1963";;"5.2";"190";"420";"770";"850";"880";"230";"110";"0.19";"0.39";;;"45";"110";"0.99";"0.5";"0.04";"0.79";"580";"5.3";"82";"0.44";"43";;;"0.0012";"0.002";;;"23106";"24.47366227"
"22006";"270";"25";"19";"2.1";"140";"0.13";"0.35";"0.81";"5";"0.35";"52";"1960";;"24";"110";"190";"270";"700";"730";"120";"94";"0.25";"0.33";;;"23";"32";"0.99";"0.84";"0.11";"0.94";"270";"24";"45";"0.42";"39";"0.74";"0.8";"0.01";"0.0095";"0.89";"0.84";"23106";"24.47366227"
"22001";"570";"5.2";"17";"8.7";"390";"1.2";"2.7";"4.7";"19";"0.44";"150";"1963";;"5.2";"190";"420";"770";"850";"880";"230";"110";"0.19";"0.39";;;"45";"110";"0.99";"0.5";"0.04";"0.79";"580";"5.3";"82";"0.44";"43";;;"0.0012";"0.002";;;"23107";"19.60633786"
"22007";"290";"31";"43";"3.3";"230";"0.24";"0.61";"1.3";"7.3";"0.37";"96";"1966";;"31";"180";"280";"440";"790";"850";"180";"110";"0.26";"0.35";;;"20";"51";"0.97";"0.55";"0.059";"0.92";"280";"31";"39";"0.45";"42";;;"5e-04";"3e-04";;;"23107";"19.60633786"
"22001";"570";"5.2";"17";"8.7";"390";"1.2";"2.7";"4.7";"19";"0.44";"150";"1963";;"5.2";"190";"420";"770";"850";"880";"230";"110";"0.19";"0.39";;;"45";"110";"0.99";"0.5";"0.04";"0.79";"580";"5.3";"82";"0.44";"43";;;"0.0012";"0.002";;;"23116";"73.21996007"
