"River_St_1";"River_St_2";"KendalT value";"KendalT p.value";"ALL STATUS";"N_ties Station1";"N_ties Station2";"Number_data";"R_Ties_sum";"ID_Station_1";"ID_Station_2";"Num_Syncr_occ";"Num_Asyncr_occ";"KT_ Asyncrony";"KT_pvalue_Asy";"ASY STATUS";"KT_ Syncrony";"KT_pvalue_Sy";"SY STATUS";"Easting_1";"Northing_1";"Easting_2";"Northing_2"
;;"-0.152173913043478";"0.312759419656759";"IND";"0";"1";"24";"0";"10001";"37001";"1";"23";"-0.1699604743083";"0.270669589247504";"IND";;;;"392436";"830912";"541499";"188348"
;;"0.15";"0.450284886272046";"IND";"0";"0";"16";"0";"10001";"37003";"2";"14";;;;;;;"392436";"830912";"578645";"210753"
;;"-0.0735294117647059";"0.715031775293832";"IND";"0";"0";"17";"0";"10001";"37005";"2";"15";"-0.0857142857142857";"0.697181425417371";"IND";;;;"392436";"830912";"596249";"226113"
;;"-0.0833333333333333";"0.690095040514131";"IND";"0";"0";"16";"0";"10001";"37006";"2";"14";;;;;;;"392436";"830912";"569009";"207165"
;;"0.0857142857142857";"0.697181425417371";"IND";"0";"1";"15";"0";"10001";"37007";"1";"14";;;;;;;"392436";"830912";"568679";"206010"
;;"-0.102941176470588";"0.597643931544339";"IND";"0";"1";"17";"0";"10001";"37009";"2";"15";"-0.142857142857143";"0.495050852624803";"IND";;;;"392436";"830912";"581753";"214748"
;;"0.0285714285714286";"0.92257009049519";"IND";"0";"0";"15";"0";"10001";"37010";"2";"13";;;;;;;"392436";"830912";"584463";"215816"
;;"-0.0285714285714286";"0.92257009049519";"IND";"0";"1";"15";"0";"10001";"37013";"1";"14";;;;;;;"392436";"830912";"575534";"205471"
;;"-0.00952380952380952";"1";"IND";"0";"0";"15";"0";"10001";"37021";"2";"13";;;;;;;"392436";"830912";"598493";"220530"
;;"0.163398692810458";"0.368580540875301";"IND";"0";"1";"18";"0";"10001";"37031";"0";"18";"0.163398692810458";"0.368580540875301";"IND";;;;"392436";"830912";"574811";"193386"
;;"-0.0494623655913978";"0.710775182875307";"IND";"0";"0";"31";"0";"10001";"38001";"2";"29";"-0.0591133004926108";"0.668894784416208";"IND";;;;"392436";"830912";"539074";"209193"
;;"0.133903133903134";"0.340954856586099";"IND";"0";"1";"27";"0";"10001";"38002";"2";"25";"0.126666666666667";"0.391390917030953";"IND";;;;"392436";"830912";"539360";"214840"
;;"0.0526315789473684";"0.773219474906323";"IND";"0";"1";"20";"0";"10001";"38003";"0";"20";"0.0526315789473684";"0.773219474906323";"IND";;;;"392436";"830912";"528256";"213276"
;;"0.283333333333333";"0.139049963024319";"IND";"0";"1";"16";"0";"10001";"38004";"2";"14";;;;;;;"392436";"830912";"535990";"217444"
;;"-0.0434782608695652";"0.794034211718078";"IND";"0";"1";"23";"0";"10001";"38007";"1";"22";"-0.0562770562770563";"0.738094048447956";"IND";;;;"392436";"830912";"543166";"210394"
;;"0.117647058823529";"0.54232785674881";"IND";"0";"0";"17";"0";"10001";"38013";"0";"17";"0.117647058823529";"0.54232785674881";"IND";;;;"392436";"830912";"511780";"218590"
;;"0.157894736842105";"0.35139485817328";"IND";"0";"0";"20";"0";"10001";"38022";"0";"20";"0.157894736842105";"0.35139485817328";"IND";;;;"392436";"830912";"534050";"192540"
;;"-0.04";"0.793463499509056";"IND";"0";"0";"26";"0";"10001";"39001";"1";"25";"-0.0666666666666667";"0.660471475099726";"IND";;;;"392436";"830912";"517780";"169850"
;;"0.116809116809117";"0.40798271640297";"IND";"0";"2";"27";"0";"10001";"39002";"3";"24";"0.108695652173913";"0.476086014113198";"IND";;;;"392436";"830912";"456880";"193620"
